"","ItemID.LIsting_id.","bundle_index","total","total_nofw","nongift","nongift_nofw","branded","branded_nofw","bundle_price","optimal_price","premium_percent"
"236",40452911197,0,0,0,0,0,0,0,2899,NA,NA
"237",40452911197,1,8,7,4,3,2,1,3050,3059,-0.00295081967213115
"238",40452911197,2,8,7,4,3,2,1,3080,3073,0.00227272727272727
"239",40452911197,3,8,7,4,3,2,1,3120,3079,0.0131410256410256
"240",40452911197,4,8,7,4,3,2,1,3180,3041,0.0437106918238994
"241",40452911197,5,14,13,5,4,2,1,3150,3182,-0.0101587301587302
"242",40452911197,6,14,13,5,4,2,1,3180,3196,-0.0050314465408805
"243",40452911197,7,14,13,5,4,2,1,3220,3202,0.00559006211180124
"244",40452911197,8,14,13,5,4,2,1,3280,3164,0.0353658536585366
"245",40565901878,0,0,0,0,0,0,0,3450,NA,NA
"246",40565901878,1,6,6,6,6,1,1,3490,3609,-0.0340974212034384
"247",40565901878,2,8,8,8,8,2,2,3655,3632,0.00629274965800274
"248",40565901878,3,12,12,12,12,5,5,3675,3762,-0.0236734693877551
"249",41802068265,0,0,0,0,0,0,0,2980,NA,NA
"250",41802068265,1,14,14,4,4,1,1,3200,3282,-0.025625
"251",41802068265,2,14,14,5,5,1,1,3240,3319,-0.0243827160493827
"252",41802068265,3,16,16,5,5,1,1,3310,3229,0.0244712990936556
"253",41802068265,4,19,19,9,9,2,2,3390,3346,0.0129793510324484
"254",41802068265,5,19,19,9,9,2,2,3460,3356,0.0300578034682081
"255",41802068265,6,10,10,10,10,3,3,3530,3161,0.104532577903683
"256",41802068265,7,23,23,12,12,4,4,3600,3408,0.0533333333333333
"257",41802068265,8,19,19,8,8,4,4,3700,3320,0.102702702702703
"258",42468840454,0,0,0,0,0,0,0,2880,NA,NA
"259",42468840454,1,15,14,4,4,4,4,3100,3218,-0.0380645161290323
"260",42468840454,2,17,16,6,6,5,5,3140,3242,-0.032484076433121
"261",42468840454,3,18,17,7,7,6,6,3250,3279,-0.00892307692307692
"262",42468840454,4,19,18,8,8,5,5,3290,3323,-0.0100303951367781
"263",42468840454,5,19,18,8,8,5,5,3340,3339,0.00029940119760479
"264",42468840454,6,20,19,9,9,6,6,3390,3331,0.0174041297935103
"265",42468840454,7,21,20,10,10,7,7,3500,3368,0.0377142857142857
"266",42468840454,8,22,21,11,11,8,8,3440,NA,NA
"267",42681494957,0,0,0,0,0,0,0,2830,NA,NA
"268",42681494957,1,13,13,9,9,5,5,2980,3157,-0.0593959731543624
"269",42681494957,2,16,16,12,12,5,5,3120,3257,-0.0439102564102564
"270",42681494957,3,18,18,14,14,7,7,3220,3311,-0.0282608695652174
"271",42681494957,4,20,20,15,15,9,9,3440,3292,0.0430232558139535
"272",42681494957,5,20,20,15,15,9,9,3530,3302,0.0645892351274788
"273",42981617542,0,0,0,0,0,0,0,2999,NA,NA
"274",42981617542,1,10,10,0,0,0,0,3209,3289,-0.0249298846992833
"275",42981617542,2,12,12,0,0,0,0,3269,3340,-0.0217191801774243
"276",42981617542,3,13,13,0,0,0,0,3429,3369,0.0174978127734033
"277",42981617542,4,14,14,0,0,0,0,3549,3409,0.0394477317554241
"278",42981617542,5,14,14,0,0,0,0,3749,3410,0.0904241130968258
"279",42981617542,6,15,15,0,0,0,0,3999,3427,0.143035758939735
"280",42981617542,7,16,16,0,0,0,0,3789,3429,0.0950118764845606
"281",42981617542,8,17,17,0,0,0,0,4099,3474,0.152476213710661
"282",43168072227,0,0,0,0,0,0,0,4028.57,NA,NA
"283",43168072227,1,19,17,18,16,4,4,4385.71,4470.57,-0.0193492045757699
"284",43168072227,2,20,18,19,17,4,4,4442.86,4481.57,-0.0087128561332115
"285",43168072227,3,20,18,19,17,5,5,4528.57,4467.57,0.013470035794964
"286",43168072227,4,25,23,24,22,6,6,4642.86,4598.57,0.00953937874499769
"287",43168072227,5,25,23,24,22,6,6,4757.14,4596.57,0.0337534737258102
"288",43168072227,6,25,23,24,22,7,7,4828.57,4604.57,0.0463905462693924
"289",43168072227,7,26,24,25,23,7,7,4900,4574.57,0.0664142857142858
"290",43168072227,8,26,24,25,23,7,7,5000,4582.57,0.0834860000000001
"291",43426870825,0,0,0,0,0,0,0,3179,NA,NA
"292",43426870825,1,9,9,5,5,3,3,3279,3366,-0.0265324794144556
"293",43426870825,2,11,11,6,6,3,3,3379,3406,-0.00799052974252737
"294",43426870825,3,12,12,7,7,3,3,3479,3455,0.00689853406151193
"295",43426870825,4,12,12,7,7,4,4,3679,3456,0.060614297363414
"296",43426870825,5,12,12,7,7,4,4,3779,3466,0.0828261444826674
"297",43452978184,0,0,0,0,0,0,0,3288,NA,NA
"298",43452978184,1,8,8,3,3,1,1,3418,3482,-0.018724400234055
"299",43452978184,2,9,9,4,4,2,2,3478,3508,-0.00862564692351926
"300",43452978184,3,9,9,4,4,3,3,3638,3489,0.0409565695437053
"301",43452978184,4,10,10,5,5,3,3,3688,3550,0.0374186550976139
"302",43473279886,0,0,0,0,0,0,0,2820,NA,NA
"303",43473279886,1,1,1,1,1,0,0,2870,2864,0.00209059233449477
"304",43473279886,2,1,1,1,1,0,0,2865,2847,0.00628272251308901
"305",43473279886,3,1,1,1,1,0,0,2880,2853,0.009375
"306",43473279886,4,2,2,2,2,0,0,2915,2891,0.00823327615780446
"307",43473279886,5,2,2,2,2,0,0,2940,2897,0.0146258503401361
"308",43736454825,0,0,0,0,0,0,0,2960,NA,NA
"309",43736454825,1,16,16,16,16,8,8,3180,3401,-0.0694968553459119
"310",43736454825,2,16,16,16,16,8,8,3210,NA,NA
"311",43736454825,3,18,18,18,18,9,9,3280,NA,NA
"312",43736454825,4,20,20,20,20,10,10,3370,NA,NA
"313",43736454825,5,20,20,20,20,10,10,3430,NA,NA
"314",43736454825,6,21,21,21,21,10,10,3500,NA,NA
"315",43736454825,7,22,22,22,22,11,11,3570,NA,NA
"316",43736454825,8,23,23,23,23,12,12,3670,NA,NA
"317",43853759026,0,0,0,0,0,0,0,3199,NA,NA
"318",43853759026,1,14,14,14,14,2,2,3450,3514,-0.0185507246376812
"319",43853759026,2,14,14,14,14,2,2,3499,3512,-0.00371534724206916
"320",43853759026,3,14,14,14,14,2,2,3550,3520,0.00845070422535211
"321",43853759026,4,15,15,15,15,2,2,3599,3563,0.0100027785495971
"322",43853759026,5,15,15,15,15,2,2,3650,3561,0.0243835616438356
"323",43853759026,6,16,16,16,16,4,4,3750,NA,NA
"324",43853759026,7,16,16,16,16,4,4,3799,NA,NA
"325",43853759026,8,16,16,16,16,4,4,3850,NA,NA
"326",43859660891,0,0,0,0,0,0,0,2740,NA,NA
"327",43859660891,1,17,17,3,3,1,1,3000,3152,-0.0506666666666667
"328",43859660891,2,17,17,0,0,1,1,3020,3166,-0.0483443708609272
"329",43859660891,3,17,17,0,0,1,1,3050,3172,-0.04
"330",43859660891,4,17,17,0,0,1,1,3120,3134,-0.00448717948717949
"331",43859660891,5,18,18,3,3,1,1,3320,3202,0.0355421686746988
"332",43859660891,6,18,18,0,0,1,1,3340,3216,0.037125748502994
"333",43859660891,7,18,18,0,0,1,1,3370,3222,0.0439169139465875
"334",43859660891,8,18,18,0,0,1,1,3440,3184,0.0744186046511628
"335",44021641588,0,0,0,0,0,0,0,2980,NA,NA
"336",44021641588,1,16,16,11,11,16,16,3180,3392,-0.0666666666666667
"337",44021641588,2,17,17,12,12,17,17,3220,3427,-0.0642857142857143
"338",44021641588,3,17,17,12,12,17,17,3240,3425,-0.0570987654320988
"339",44021641588,4,17,17,12,12,17,17,3280,3433,-0.0466463414634146
"340",44069100271,0,0,0,0,0,0,0,3199,NA,NA
"341",44069100271,1,15,15,15,15,2,2,3450,3524,-0.0214492753623188
"342",44069100271,2,15,15,15,15,2,2,3499,3522,-0.00657330665904544
"343",44069100271,3,15,15,15,15,2,2,3550,3530,0.00563380281690141
"344",44069100271,4,16,16,16,16,2,2,3599,3573,0.0072242289524868
"345",44069100271,5,32,32,32,32,5,5,3650,3899,-0.0682191780821918
"346",44069100271,6,16,16,16,16,3,3,3750,3527,0.0594666666666667
"347",44069100271,7,16,16,16,16,3,3,3799,3525,0.0721242432219005
"348",44069100271,8,16,16,16,16,3,3,3850,3537,0.0812987012987013
"349",44231886556,0,0,0,0,0,0,0,3458,NA,NA
"350",44231886556,1,13,10,12,9,0,0,3663,3574,0.0242970242970243
"351",44231886556,2,17,14,14,12,0,0,3838,3737,0.0263157894736842
"352",44231886556,3,18,15,13,11,0,0,4038,3835,0.0502724120851907
"353",44231886556,4,21,18,16,14,0,0,4128,3969,0.0385174418604651
"354",44331296085,0,0,0,0,0,0,0,2838,NA,NA
"355",44331296085,1,7,7,7,7,0,0,3128,3046,0.0262148337595908
"356",44331296085,2,8,8,8,8,0,0,3238,3074,0.0506485484867202
"357",44331296085,3,11,11,11,11,0,0,3558,3195,0.102023608768971
"358",44799642380,0,0,0,0,0,0,0,3137.2,NA,NA
"359",44799642380,1,19,19,19,19,4,4,3397.68,3580.2,-0.0537190082644628
"360",44799642380,2,19,19,19,19,4,4,3417.92,3580.2,-0.0474791686171706
"361",44799642380,3,19,19,19,19,4,4,3447.84,3592.2,-0.0418696923291103
"362",44799642380,4,19,19,19,19,4,4,3517.36,3602.2,-0.0241203629995223
"363",44799642380,5,22,22,22,22,6,6,3708.32,3661.2,0.0127065625404497
"364",44799642380,6,22,22,22,22,6,6,3737.36,3667.2,0.0187726095425649
"365",44799642380,7,22,22,22,22,6,6,3767.28,3673.2,0.0249729247626936
"366",44799642380,8,22,22,22,22,6,6,3837.68,3683.2,0.0402534864814159
"367",44881048637,0,0,0,0,0,0,0,2850,NA,NA
"368",44881048637,1,5,5,5,5,2,2,3328,2992,0.100961538461538
"369",44881048637,2,7,7,7,7,2,2,3485,3023,0.132568149210904
"370",44881048637,3,7,7,7,7,3,3,3872,3030,0.21745867768595
"371",44881048637,4,10,10,10,10,4,4,4155,NA,NA
"372",45293052304,0,0,0,0,0,0,0,3100,NA,NA
"373",45293052304,1,13,13,13,13,1,1,3250,3348,-0.0301538461538462
"374",45293052304,2,13,13,13,13,1,1,3310,3362,-0.0157099697885196
"375",45293052304,3,13,13,13,13,1,1,3410,3316,0.0275659824046921
"376",45293052304,4,16,15,16,15,2,2,3430,3436,-0.00174927113702624
"377",45293052304,5,16,15,16,15,2,2,3490,3450,0.0114613180515759
"378",45293052304,6,16,15,16,15,2,2,3590,3404,0.0518105849582173
"379",45410114111,0,0,0,0,0,0,0,3000,NA,NA
"380",45410114111,1,23,21,9,7,2,2,3260,3424,-0.0503067484662577
"381",45410114111,2,23,21,9,7,2,2,3290,NA,NA
"382",45410114111,3,23,21,11,9,2,2,3350,NA,NA
"383",45410114111,4,25,23,9,9,3,3,3440,NA,NA
"384",45410114111,5,25,23,9,9,4,4,3500,NA,NA
"385",45410114111,6,26,24,10,10,7,7,3580,3534,0.0128491620111732
"386",45410114111,7,26,24,10,10,7,7,3650,NA,NA
"387",45410114111,8,26,24,10,10,7,7,3720,NA,NA
"388",5.21514e+11,0,0,0,0,0,0,0,2960,NA,NA
"389",5.21514e+11,1,18,16,11,9,5,5,3150,3349,-0.0631746031746032
"390",5.21514e+11,2,18,16,11,9,5,5,3180,3363,-0.0575471698113208
"391",5.21514e+11,3,21,19,13,11,6,6,3290,3484,-0.0589665653495441
"392",5.21514e+11,4,21,19,13,11,6,6,3310,3498,-0.056797583081571
"393",5.21514e+11,5,22,20,14,12,6,6,3350,3531,-0.0540298507462687
"394",5.21514e+11,6,23,21,14,12,6,6,3350,3492,-0.0423880597014925
"395",5.21514e+11,7,23,21,14,12,6,6,3380,3506,-0.0372781065088757
"396",5.21514e+11,8,23,21,14,12,6,6,3430,3508,-0.0227405247813411
"397",5.2187e+11,0,0,0,0,0,0,0,2950,NA,NA
"398",5.2187e+11,1,11,11,8,8,11,11,3100,3219,-0.0383870967741935
"399",5.2187e+11,2,11,11,8,8,11,11,3130,3225,-0.0303514376996805
"400",5.2187e+11,3,10,10,8,8,10,10,3180,3190,-0.00314465408805031
"401",5.2187e+11,4,12,12,10,10,12,12,3200,3285,-0.0265625
"402",5.2187e+11,5,12,12,10,10,12,12,3230,3271,-0.0126934984520124
"403",5.2187e+11,6,13,13,10,10,13,13,3280,3298,-0.00548780487804878
"404",5.22034e+11,0,0,0,0,0,0,0,3050,NA,NA
"405",5.22034e+11,1,21,20,3,3,21,20,3350,3518,-0.0501492537313433
"406",5.22034e+11,2,21,20,3,3,21,20,3370,3524,-0.0456973293768546
"407",5.22034e+11,3,21,20,3,3,21,20,3400,3530,-0.0382352941176471
"408",5.22034e+11,4,21,20,3,3,21,20,3470,3540,-0.0201729106628242
"409",5.22034e+11,5,24,23,4,4,24,23,3600,3583,0.00472222222222222
"410",5.22034e+11,6,23,22,4,4,23,22,3620,3588,0.00883977900552486
"411",5.22034e+11,7,24,23,4,4,24,23,3650,3595,0.0150684931506849
"412",5.22034e+11,8,25,24,4,4,25,24,3720,3606,0.0306451612903226
"413",5.22086e+11,0,0,0,0,0,0,0,3300,NA,NA
"414",5.22086e+11,1,6,5,1,0,0,0,3400,3382,0.00529411764705882
"415",5.22086e+11,2,6,5,1,0,0,0,3430,3380,0.0145772594752187
"416",5.22086e+11,3,6,5,1,0,0,0,3500,3388,0.032
"417",5.22086e+11,4,8,7,1,0,0,0,3700,3475,0.0608108108108108
"418",5.22086e+11,5,8,7,1,0,0,0,3800,3476,0.0852631578947368
"419",5.22086e+11,6,8,7,1,0,0,0,3900,3471,0.11
"420",5.22098e+11,0,0,0,0,0,0,0,3247,NA,NA
"421",5.22098e+11,1,15,15,3,3,15,15,3394.8,3578,-0.0539648874749616
"422",5.22098e+11,2,15,15,3,3,15,15,3423.21,3589,-0.0484311508788535
"423",5.22098e+11,3,17,17,5,5,17,17,3505.5,3643,-0.0392240764512908
"424",5.22098e+11,4,19,19,7,7,19,19,3533.18,3697,-0.0463661630599064
"425",5.22098e+11,5,19,19,7,7,19,19,3570.08,3695,-0.0349908125308117
"426",5.22098e+11,6,17,17,5,5,17,17,3588.53,3670,-0.0227028894839948
"427",5.22098e+11,7,18,18,6,6,18,18,3625.43,3701,-0.0208444239717772
"428",5.22098e+11,8,18,18,6,6,18,18,3662.33,3709,-0.0127432536117718
"429",5.22145e+11,0,0,0,0,0,0,0,3050,NA,NA
"430",5.22145e+11,1,15,14,3,2,2,2,3300,3476,-0.0533333333333333
"431",5.22145e+11,2,16,15,4,3,2,2,3330,3531,-0.0603603603603604
"432",5.22145e+11,3,16,15,4,3,2,2,3380,3529,-0.0440828402366864
"433",5.22145e+11,4,17,16,5,4,2,2,3410,3581,-0.0501466275659824
"434",5.22145e+11,5,17,16,5,4,2,2,3380,3561,-0.0535502958579882
"435",5.22145e+11,6,17,16,5,4,2,2,3410,3575,-0.0483870967741935
"436",5.22145e+11,7,17,16,5,4,3,3,3560,3579,-0.00533707865168539
"437",5.22145e+11,8,17,16,5,4,3,3,3640,3587,0.0145604395604396
"438",5.22744e+11,0,0,0,0,0,0,0,3250,NA,NA
"439",5.22744e+11,1,19,19,0,0,0,0,3570,3712,-0.0397759103641457
"440",5.22744e+11,2,19,19,0,0,0,0,3590,3723,-0.0370473537604457
"441",5.22744e+11,3,19,19,0,0,0,0,3620,3721,-0.0279005524861878
"442",5.22744e+11,4,19,19,0,0,0,0,3690,3729,-0.0105691056910569
"443",5.22744e+11,5,20,20,0,0,0,0,3860,3762,0.0253886010362694
"444",5.22744e+11,6,20,20,0,0,0,0,3880,3773,0.0275773195876289
"445",5.22744e+11,7,20,20,0,0,0,0,3910,3771,0.0355498721227622
"446",5.22744e+11,8,20,20,0,0,0,0,3980,3779,0.0505025125628141
"447",5.22864e+11,0,0,0,0,0,0,0,2950,NA,NA
"448",5.22864e+11,1,19,19,15,15,4,4,3150,3398,-0.0787301587301587
"449",5.22864e+11,2,20,20,16,16,5,5,3190,NA,NA
"450",5.22864e+11,3,19,19,15,15,5,5,3210,3398,-0.0585669781931464
"451",5.22864e+11,4,21,21,17,17,5,5,3250,3472,-0.0683076923076923
"452",5.23084e+11,0,0,0,0,0,0,0,3050,NA,NA
"453",5.23084e+11,1,15,13,3,3,5,5,3250,NA,NA
"454",5.23084e+11,2,15,13,3,3,5,5,3330,NA,NA
"455",5.23084e+11,3,16,14,4,4,5,5,3350,NA,NA
"456",5.23084e+11,4,16,14,4,4,5,5,3400,NA,NA
"457",5.23084e+11,5,16,14,4,4,6,6,3500,NA,NA
"458",5.23084e+11,6,16,14,4,4,6,6,3550,NA,NA
"459",5.23084e+11,7,18,16,6,6,8,8,4050,NA,NA
"460",5.23084e+11,8,18,16,6,6,8,8,4100,NA,NA
"461",5.23777e+11,0,0,0,0,0,0,0,4638,NA,NA
"462",5.23777e+11,1,6,6,5,5,6,6,4858,4779,0.0162618361465624
"463",5.23777e+11,2,6,6,5,5,6,6,4898,4785,0.023070641077991
"464",5.23777e+11,3,10,10,9,9,10,10,5008,4879,0.025758785942492
"465",5.23777e+11,4,10,10,9,9,10,10,5048,4885,0.0322900158478605
"466",5.23777e+11,5,10,10,9,9,10,10,5138,4855,0.0550797975866096
"467",5.23777e+11,6,14,14,13,13,14,14,5198,5072,0.0242400923432089
"468",5.23777e+11,7,14,14,13,13,14,14,5288,404,0.923600605143722
